Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2011,PA,"Electric Generators, Independent Power Producers",Natural Gas,73,22,"10,187.60","8,896.40"
2011,PA,"Electric Generators, Independent Power Producers",Nuclear,9,5,"10,014.80","9,642.00"
2011,PA,"Electric Generators, Independent Power Producers",Other Biomass,114,22,329.3,294.8
2011,PA,"Electric Generators, Independent Power Producers",Petroleum,97,35,"4,890.50","4,314.90"
2011,PA,"Electric Generators, Independent Power Producers",Pumped Storage,11,2,"1,541.00","1,521.00"
2011,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,11,10,18.7,15.1
2011,PA,"Electric Generators, Independent Power Producers",Wind,18,18,789.3,789.3
2011,PA,Industrial Power,All Sources,42,16,647.7,566.7
2011,PA,Industrial Power,Coal,12,4,274.9,253.8
2011,PA,Industrial Power,Natural Gas,12,4,148.4,119.9
2011,PA,Industrial Power,Other Gases,9,4,116,100.4
2011,PA,Industrial Power,Petroleum,5,2,10.3,10
2011,PA,Industrial Power,Solar Thermal and Photovoltaic,2,2,5,2.4
2011,PA,Industrial Power,Wood and Wood Derived Fuels,2,2,93.1,80.2
2011,PA,Total Electric Power Industry,All Sources,541,185,"49,924.70","45,816.70"
2011,PA,Total Electric Power Industry,Coal,74,37,"19,619.00","18,067.60"
2011,PA,Total Electric Power Industry,Hydroelectric,62,17,777.7,760
2011,PA,Total Electric Power Industry,Natural Gas,114,36,"11,543.10","10,055.00"
2011,PA,Total Electric Power Industry,Nuclear,9,5,"10,014.80","9,642.00"
2011,PA,Total Electric Power Industry,Other Biomass,123,27,474.4,429.3
2011,PA,Total Electric Power Industry,Other Gases,9,4,116,100.4
2011,PA,Total Electric Power Industry,Petroleum,102,37,"4,900.80","4,324.90"
2011,PA,Total Electric Power Industry,Pumped Storage,11,2,"1,541.00","1,521.00"
2011,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,15,13,25,18.8
2011,PA,Total Electric Power Industry,Wind,18,18,789.3,789.3
2011,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,4,4,123.6,108.4
2011,RI,Commercial Power,All Sources,8,2,20.4,19
2011,RI,Commercial Power,Natural Gas,4,1,10.4,9.4
2011,RI,Commercial Power,Petroleum,4,1,10,9.6
2011,RI,"Electric Generators, Electric Utilities",All Sources,5,1,7,6.8
2011,RI,"Electric Generators, Electric Utilities",Petroleum,5,1,7,6.8
2011,RI,"Electric Generators, Independent Power Producers",All Sources,40,10,"1,991.10","1,753.10"
2011,RI,"Electric Generators, Independent Power Producers",Hydroelectric,5,2,2.8,2.7
2011,RI,"Electric Generators, Independent Power Producers",Natural Gas,19,6,"1,960.70","1,725.20"
2011,RI,"Electric Generators, Independent Power Producers",Other Biomass,15,1,26.1,23.7
2011,RI,"Electric Generators, Independent Power Producers",Wind,1,1,1.5,1.5
2011,RI,Total Electric Power Industry,All Sources,53,13,"2,018.50","1,778.90"
2011,RI,Total Electric Power Industry,Hydroelectric,5,2,2.8,2.7
2011,RI,Total Electric Power Industry,Natural Gas,23,7,"1,971.10","1,734.60"
2011,RI,Total Electric Power Industry,Other Biomass,15,1,26.1,23.7
2011,RI,Total Electric Power Industry,Petroleum,9,2,17,16.4
2011,RI,Total Electric Power Industry,Wind,1,1,1.5,1.5
2011,SC,"Combined Heat and Power, Electric Power",All Sources,12,3,847.9,572.9
2011,SC,"Combined Heat and Power, Electric Power",Coal,7,1,78.2,78.2
2011,SC,"Combined Heat and Power, Electric Power",Natural Gas,5,2,769.7,494.7
2011,SC,Commercial Power,All Sources,11,2,11.7,11.7
2011,SC,Commercial Power,Hydroelectric,2,1,1,1
2011,SC,Commercial Power,Natural Gas,3,1,3.3,3.3
2011,SC,Commercial Power,Petroleum,6,2,7.4,7.4
2011,SC,"Electric Generators, Electric Utilities",All Sources,262,67,"23,653.90","22,226.80"
2011,SC,"Electric Generators, Electric Utilities",Coal,27,13,"7,524.70","7,038.00"
2011,SC,"Electric Generators, Electric Utilities",Hydroelectric,97,22,"1,340.50","1,314.40"
2011,SC,"Electric Generators, Electric Utilities",Natural Gas,60,13,"4,829.50","3,981.60"
2011,SC,"Electric Generators, Electric Utilities",Nuclear,7,4,"6,875.10","6,486.00"
2011,SC,"Electric Generators, Electric Utilities",Other Biomass,16,7,32.3,30.7
2011,SC,"Electric Generators, Electric Utilities",Petroleum,39,15,863.4,660.1
2011,SC,"Electric Generators, Electric Utilities",Pumped Storage,16,3,"2,188.40","2,716.00"
2011,SC,"Electric Generators, Independent Power Producers",All Sources,24,10,"1,009.70",873.7
2011,SC,"Electric Generators, Independent Power Producers",Hydroelectric,17,8,21.5,21.8
2011,SC,"Electric Generators, Independent Power Producers",Natural Gas,5,1,985,848.9
2011,SC,"Electric Generators, Independent Power Producers",Other Biomass,2,1,3.2,3
2011,SC,Industrial Power,All Sources,14,6,432.2,395.9
2011,SC,Industrial Power,Coal,6,3,147.1,141.3
2011,SC,Industrial Power,Wood and Wood Derived Fuels,8,4,285.1,254.6
2011,SC,Total Electric Power Industry,All Sources,323,88,"25,955.40","24,081.00"
2011,SC,Total Electric Power Industry,Coal,40,17,"7,750.00","7,257.50"
2011,SC,Total Electric Power Industry,Hydroelectric,116,31,"1,363.00","1,337.20"
2011,SC,Total Electric Power Industry,Natural Gas,73,17,"6,587.50","5,328.50"
2011,SC,Total Electric Power Industry,Nuclear,7,4,"6,875.10","6,486.00"
2011,SC,Total Electric Power Industry,Other Biomass,18,8,35.5,33.7
2011,SC,Total Electric Power Industry,Petroleum,45,17,870.8,667.5
2011,SC,Total Electric Power Industry,Pumped Storage,16,3,"2,188.40","2,716.00"
2011,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,8,4,285.1,254.6
2011,SD,Commercial Power,All Sources,1,1,1.7,1.7
2011,SD,Commercial Power,Petroleum,1,1,1.7,1.7
2011,SD,"Electric Generators, Electric Utilities",All Sources,68,22,"3,328.70","3,130.40"
2011,SD,"Electric Generators, Electric Utilities",Coal,2,2,481,496.6
2011,SD,"Electric Generators, Electric Utilities",Hydroelectric,23,3,"1,598.10","1,594.00"
2011,SD,"Electric Generators, Electric Utilities",Natural Gas,17,7,804.7,660.6
2011,SD,"Electric Generators, Electric Utilities",Petroleum,23,12,290.8,225.1
2011,SD,"Electric Generators, Electric Utilities",Wind,3,2,154.1,154.1
2011,SD,"Electric Generators, Independent Power Producers",All Sources,10,8,630.4,627.4
2011,SD,"Electric Generators, Independent Power Producers",Petroleum,3,1,4.5,1.5
2011,SD,"Electric Generators, Independent Power Producers",Wind,7,7,625.9,625.9
2011,SD,Total Electric Power Industry,All Sources,79,31,"3,960.80","3,759.50"
2011,SD,Total Electric Power Industry,Coal,2,2,481,496.6
2011,SD,Total Electric Power Industry,Hydroelectric,23,3,"1,598.10","1,594.00"
2011,SD,Total Electric Power Industry,Natural Gas,17,7,804.7,660.6
2011,SD,Total Electric Power Industry,Petroleum,27,14,297,228.3
2011,SD,Total Electric Power Industry,Wind,10,9,780,780
2011,TN,Commercial Power,All Sources,6,3,30.9,25.8
2011,TN,Commercial Power,Coal,2,1,11,11
2011,TN,Commercial Power,Natural Gas,4,3,19.9,14.8
2011,TN,"Electric Generators, Electric Utilities",All Sources,214,42,"22,908.70","20,474.00"
2011,TN,"Electric Generators, Electric Utilities",Coal,33,7,"9,780.40","8,365.00"
2011,TN,"Electric Generators, Electric Utilities",Hydroelectric,78,26,"2,293.00","2,409.10"
2011,TN,"Electric Generators, Electric Utilities",Natural Gas,70,6,"5,363.00","4,639.40"
2011,TN,"Electric Generators, Electric Utilities",Nuclear,3,2,"3,710.90","3,400.70"
2011,TN,"Electric Generators, Electric Utilities",Other Biomass,1,1,2,1.8
2011,TN,"Electric Generators, Electric Utilities",Petroleum,22,2,44,39.6
2011,TN,"Electric Generators, Electric Utilities",Pumped Storage,4,1,"1,713.60","1,616.30"
2011,TN,"Electric Generators, Electric Utilities",Wind,3,1,1.8,2.1
2011,TN,"Electric Generators, Independent Power Producers",All Sources,8,3,33.6,32
2011,TN,"Electric Generators, Independent Power Producers",Other Biomass,7,2,6.6,5
2011,TN,"Electric Generators, Independent Power Producers",Wind,1,1,27,27
2011,TN,Industrial Power,All Sources,32,7,611.4,596.6
2011,TN,Industrial Power,Coal,20,2,219.3,204.6
2011,TN,Industrial Power,Hydroelectric,6,2,206.4,207
2011,TN,Industrial Power,Wood and Wood Derived Fuels,6,3,185.7,185
2011,TN,Total Electric Power Industry,All Sources,260,55,"23,584.60","21,128.40"
2011,TN,Total Electric Power Industry,Coal,55,10,"10,010.70","8,580.60"
2011,TN,Total Electric Power Industry,Hydroelectric,84,28,"2,499.40","2,616.10"
2011,TN,Total Electric Power Industry,Natural Gas,74,9,"5,382.90","4,654.20"
2011,TN,Total Electric Power Industry,Nuclear,3,2,"3,710.90","3,400.70"
2011,TN,Total Electric Power Industry,Other Biomass,8,3,8.6,6.8
2011,TN,Total Electric Power Industry,Petroleum,22,2,44,39.6
2011,TN,Total Electric Power Industry,Pumped Storage,4,1,"1,713.60","1,616.30"
2011,TN,Total Electric Power Industry,Wind,4,2,28.8,29.1
2011,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,6,3,185.7,185
2011,TX,"Combined Heat and Power, Electric Power",All Sources,65,18,"9,509.90","8,064.60"
2011,TX,"Combined Heat and Power, Electric Power",Natural Gas,65,18,"9,509.90","8,064.60"
2011,TX,Commercial Power,All Sources,27,10,262,247.7
2011,TX,Commercial Power,Natural Gas,19,9,240.6,228.5
2011,TX,Commercial Power,Other Biomass,2,1,10.6,8.4
2011,TX,Commercial Power,Petroleum,6,1,10.8,10.8
2011,TX,"Electric Generators, Electric Utilities",All Sources,274,79,"29,290.20","27,389.20"
2011,TX,"Electric Generators, Electric Utilities",Coal,19,10,"10,260.30","9,763.00"
2011,TX,"Electric Generators, Electric Utilities",Hydroelectric,45,23,687.3,682.1
2011,TX,"Electric Generators, Electric Utilities",Natural Gas,192,44,"18,244.90","16,849.80"
2011,TX,"Electric Generators, Electric Utilities",Petroleum,16,4,18.2,14.8
2011,TX,"Electric Generators, Electric Utilities",Wind,2,2,79.5,79.5
2011,TX,"Electric Generators, Independent Power Producers",All Sources,424,175,"71,743.70","66,557.90"
2011,TX,"Electric Generators, Independent Power Producers",Coal,21,10,"14,169.50","13,415.40"
2011,TX,"Electric Generators, Independent Power Producers",Hydroelectric,6,2,11.1,7.2
2011,TX,"Electric Generators, Independent Power Producers",Natural Gas,218,54,"41,747.50","37,543.10"
2011,TX,"Electric Generators, Independent Power Producers",Nuclear,4,2,"5,138.60","4,960.00"
2011,TX,"Electric Generators, Independent Power Producers",Other,1,1,1,1
2011,TX,"Electric Generators, Independent Power Producers",Other Biomass,66,19,96.2,97.9
2011,TX,"Electric Generators, Independent Power Producers",Petroleum,11,4,204,158
2011,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2,2,43.9,43.5
2011,TX,"Electric Generators, Independent Power Producers",Wind,94,85,"10,287.90","10,281.80"
2011,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1,1,44,50
2011,TX,Industrial Power,All Sources,199,61,"8,028.70","6,919.10"
2011,TX,Industrial Power,Coal,1,1,2,2
2011,TX,Industrial Power,Natural Gas,151,41,"7,210.20","6,174.10"
2011,TX,Industrial Power,Other,15,9,259,227.7
2011,TX,Industrial Power,Other Biomass,4,1,23.5,19.5
2011,TX,Industrial Power,Other Gases,10,7,334.3,305.6
2011,TX,Industrial Power,Petroleum,11,5,24,24
2011,TX,Industrial Power,Wood and Wood Derived Fuels,7,4,175.7,166.2
2011,TX,Total Electric Power Industry,All Sources,989,341,"118,834.50","109,178.50"
2011,TX,Total Electric Power Industry,Coal,41,21,"24,431.80","23,180.40"
2011,TX,Total Electric Power Industry,Hydroelectric,51,25,698.4,689.3
2011,TX,Total Electric Power Industry,Natural Gas,645,164,"76,953.10","68,860.10"
2011,TX,Total Electric Power Industry,Nuclear,4,2,"5,138.60","4,960.00"
2011,TX,Total Electric Power Industry,Other,16,10,260,228.7
2011,TX,Total Electric Power Industry,Other Biomass,72,21,130.3,125.8
2011,TX,Total Electric Power Industry,Other Gases,10,7,334.3,305.6
2011,TX,Total Electric Power Industry,Petroleum,44,14,257,207.6
2011,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,2,2,43.9,43.5
2011,TX,Total Electric Power Industry,Wind,96,87,"10,367.40","10,361.30"
2011,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,8,5,219.7,216.2
2011,US,"Combined Heat and Power, Electric Power",All Sources,554,240,"39,519.20","34,396.50"
2011,US,"Combined Heat and Power, Electric Power",Coal,69,45,"5,715.10","5,113.00"
2011,US,"Combined Heat and Power, Electric Power",Natural Gas,413,154,"32,465.30","28,205.30"
2011,US,"Combined Heat and Power, Electric Power",Other,1,1,67,53
2011,US,"Combined Heat and Power, Electric Power",Other Biomass,48,23,447.1,366.4
2011,US,"Combined Heat and Power, Electric Power",Other Gases,1,1,32,30
2011,US,"Combined Heat and Power, Electric Power",Petroleum,6,4,370.9,272.5
2011,US,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,16,14,421.8,356.3
2011,US,Commercial Power,All Sources,822,296,"3,382.70","3,056.40"
2011,US,Commercial Power,Coal,60,22,466.1,435.7
2011,US,Commercial Power,Hydroelectric,23,10,218.2,233.5
2011,US,Commercial Power,Natural Gas,278,118,"1,443.20","1,282.60"
2011,US,Commercial Power,Other,3,2,8.1,4.2
2011,US,Commercial Power,Other Biomass,155,63,710,607.8
2011,US,Commercial Power,Petroleum,233,80,446.7,406.3
2011,US,Commercial Power,Solar Thermal and Photovoltaic,48,32,55,54.1
2011,US,Commercial Power,Wind,17,10,26.6,24.6
2011,US,Commercial Power,Wood and Wood Derived Fuels,5,3,8.8,7.6
2011,US,"Electric Generators, Electric Utilities",All Sources,"9,571","2,727","666,102.60","611,104.70"
2011,US,"Electric Generators, Electric Utilities",Coal,838,332,"255,891.10","236,391.70"
2011,US,"Electric Generators, Electric Utilities",Geothermal,6,3,258.1,158.9
2011,US,"Electric Generators, Electric Utilities",Hydroelectric,"2,585",884,"71,636.60","72,182.40"
2011,US,"Electric Generators, Electric Utilities",Natural Gas,"2,779",777,"223,433.10","193,630.50"
2011,US,"Electric Generators, Electric Utilities",Nuclear,56,34,"57,623.40","54,351.60"
2011,US,"Electric Generators, Electric Utilities",Other,1,1,5.3,5.3
2011,US,"Electric Generators, Electric Utilities",Other Biomass,143,40,385.1,355.5
2011,US,"Electric Generators, Electric Utilities",Petroleum,"2,795",829,"31,537.30","27,669.90"
2011,US,"Electric Generators, Electric Utilities",Pumped Storage,134,35,"17,703.70","19,062.20"
2011,US,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,70,50,202.9,202.4
2011,US,"Electric Generators, Electric Utilities",Wind,151,89,"7,006.10","6,735.20"
2011,US,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,13,8,419.9,359.1
2011,US,"Electric Generators, Independent Power Producers",All Sources,"5,938","2,239","412,571.20","375,054.00"
2011,US,"Electric Generators, Independent Power Producers",Coal,213,100,"77,877.90","72,152.50"
2011,US,"Electric Generators, Independent Power Producers",Geothermal,220,54,"3,241.70","2,250.30"
2011,US,"Electric Generators, Independent Power Producers",Hydroelectric,"1,216",490,"5,619.60","5,539.00"
2011,US,"Electric Generators, Independent Power Producers",Natural Gas,"1,497",382,"203,240.20","177,683.80"
2011,US,"Electric Generators, Independent Power Producers",Nuclear,48,32,"49,377.80","47,067.20"
2011,US,"Electric Generators, Independent Power Producers",Other,18,12,191.8,169.2
2011,US,"Electric Generators, Independent Power Producers",Other Biomass,"1,282",294,"3,452.10","3,031.40"
2011,US,"Electric Generators, Independent Power Producers",Petroleum,546,173,"24,741.90","22,443.30"
2011,US,"Electric Generators, Independent Power Producers",Pumped Storage,20,5,"3,112.00","3,230.40"
2011,US,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,204,152,"1,299.50","1,262.60"
2011,US,"Electric Generators, Independent Power Producers",Wind,611,558,"38,945.40","38,911.80"
2011,US,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,63,54,"1,471.30","1,312.50"
2011,US,Industrial Power,All Sources,"1,645",575,"31,572.80","27,639.40"
2011,US,Industrial Power,Coal,220,92,"3,807.20","3,547.40"
2011,US,Industrial Power,Hydroelectric,224,50,719.4,696.7
2011,US,Industrial Power,Natural Gas,607,222,"16,805.10","14,389.10"
2011,US,Industrial Power,Other,58,38,"1,424.50","1,187.90"
2011,US,Industrial Power,Other Biomass,32,16,198,174.8
2011,US,Industrial Power,Other Gases,90,40,"2,170.40","1,904.20"
2011,US,Industrial Power,Petroleum,160,60,744.5,689.6
2011,US,Industrial Power,Solar Thermal and Photovoltaic,4,4,7,4.4
2011,US,Industrial Power,Wind,2,2,4.3,4.3
2011,US,Industrial Power,Wood and Wood Derived Fuels,248,122,"5,692.40","5,041.00"
2011,US,Total Electric Power Industry,All Sources,"18,530","6,058","1,153,148.50","1,051,251.00"
2011,US,Total Electric Power Industry,Coal,"1,400",589,"343,757.40","317,640.30"
2011,US,Total Electric Power Industry,Geothermal,226,57,"3,499.80","2,409.20"
2011,US,Total Electric Power Industry,Hydroelectric,"4,048","1,434","78,193.80","78,651.60"
2011,US,Total Electric Power Industry,Natural Gas,"5,574","1,646","477,386.90","415,191.30"
2011,US,Total Electric Power Industry,Nuclear,104,66,"107,001.20","101,418.80"
2011,US,Total Electric Power Industry,Other,81,54,"1,696.70","1,419.60"
2011,US,Total Electric Power Industry,Other Biomass,"1,660",432,"5,192.30","4,535.90"
2011,US,Total Electric Power Industry,Other Gases,91,41,"2,202.40","1,934.20"
2011,US,Total Electric Power Industry,Petroleum,"3,740","1,146","57,841.30","51,481.60"
2011,US,Total Electric Power Industry,Pumped Storage,154,40,"20,815.70","22,292.60"
2011,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,326,238,"1,564.40","1,523.50"
2011,US,Total Electric Power Industry,Wind,781,659,"45,982.40","45,675.90"
2011,US,Total Electric Power Industry,Wood and Wood Derived Fuels,345,201,"8,014.20","7,076.50"
2011,UT,"Combined Heat and Power, Electric Power",All Sources,1,1,1.6,1.4
2011,UT,"Combined Heat and Power, Electric Power",Other Biomass,1,1,1.6,1.4
2011,UT,Commercial Power,All Sources,6,2,4.8,3.3
2011,UT,Commercial Power,Natural Gas,6,2,4.8,3.3
2011,UT,"Electric Generators, Electric Utilities",All Sources,119,48,"6,939.30","6,640.60"
2011,UT,"Electric Generators, Electric Utilities",Coal,10,5,"4,796.30","4,677.00"
2011,UT,"Electric Generators, Electric Utilities",Geothermal,2,1,38.1,34
2011,UT,"Electric Generators, Electric Utilities",Hydroelectric,55,28,259.9,253.1
2011,UT,"Electric Generators, Electric Utilities",Natural Gas,44,12,"1,820.80","1,653.50"
2011,UT,"Electric Generators, Electric Utilities",Petroleum,8,2,24.2,23
